,train loss,test_acc,test_loss
0,2.0406379997730255,0.4324,1.9887165924546066
1,1.1945481151342392,0.5772,1.2818340249122329
2,1.001250609755516,0.645,1.0715290702831972
3,0.8482986390590668,0.7277,0.7958402724782373
4,0.820050023496151,0.73,0.7789461445656551
5,0.7500992864370346,0.7378,0.8167874596680805
6,0.6984074078500271,0.7596,0.7409846241686754
7,0.6347195245325565,0.7914,0.6268877398436237
8,0.5783598273992538,0.798,0.5905508076309398
9,0.5816747024655342,0.7955,0.6143939901309409
